,id,normalize,posicionamento
720,"1,18735211023878E+018", e a defesa deles é diametralmente oposta ex inventaram que eu os denunciei não pq percebi o esquema nojento e sim pq eu peguei “pilha com piada”  qual seria a tal piada nunca revelaram já eles qdo são pegos em contradição dizem que “era brincadeira”,
721,"1,18303330505634E+018", algum dia um presidente levantará uma criança vestida de professor ou cientista,esquerda
722,"1,18193019474927E+018", hoje soube porém e caí num choro de remoção por causa disso que sabendo de minha indicação ao prêmio junto com mar,
723,"1,18228220972783E+018", livro do beijo gay foi confiscado da bienal gt ext imprensa foi tiro no pé e livro acabou vendendo mais tcu proíbe propaganda,
724,"1,18319883465625E+018",greg news cada vez melhorspoiler renan da penha,
725,"1,1752146521476E+018", vamos colocar agora o time feminino para jogar contra o papão masculino pra vê se ele vence,
726,"1,18203660030754E+018", 4 minutos do depoimento de paloci que expõem a barbárie cometida contra o brasil veja o vídeo ,
727,"1,18704981661187E+018",quem aí acha bubalo tutifruti uma delícia ,
728,"1,16057972816162E+018",deixar de focar no lado negativo de tudo sempre vai atrapalhar todas as áreas da sua vida busque ver o lado positivo das coisas emprendedorismo sucesso marketing negocios youniquenegocios vendas mn rhvida positividade positivo leidatracao dopamina cerebro ,direita
729,"1,18266818684562E+018",é a criseobs se não tiver interesse não atrapalhe o negóciorsrs ,
730,"1,18419020534932E+018",mais um projeto aprovado com sucesso aprovamos o projeto que dá mais segurança durante obras nas estradas do paraná ,
731,"1,18168960462742E+018", quem nunca se revoltou com saidões progressão de regime e etc ,
732,"1,16382814554552E+018", não sei o que é mais ridículo a comemoração torta do governador do rio ou esse tapado filmando ele,
733,"5,72826958943404E+017", use água e energia com responsabilidade  você economiza e o meio ambiente agradece eficiênciaenergética …,
734,"1,16790888656667E+018", e o pt que é demonizado governo interveio em 6 de 12 nomeações de reitores de universidades federais até agosto  educação,esquerda
735,"1,18309156076381E+018", fodase,
736,"1,18312276951869E+018",kimzinho desconfiado passando pelo seu feed ,
737,"1,1813704087188E+018", ramo,
738,"1,18190332221688E+018", nosso trabalho é revelar outras literaturas diz conceição evaristo que traz oficina para bibliotecas comunitárias a…,
739,"1,1830308432851E+018",burro véi aqui anda bem cansado desses cagadores de regra papel de esquerda na oposição é tomar bala de borracha e gás não ficar incitando luta lacradora na internet o resto é perfumaria talkey ,direita
740,"1,18318200358115E+018", toquei fogo na igreja chamaram até os bombeiros ñ vi o resto pq minha mãe disse que ia contar que fui eu ai me escondi por horas,
741,"1,13876726046888E+018", defendi a legalização da maconha no brasil em comentário no em pauta não apenas da medicinal mas da maconha individual,esquerda
742,"1,16256325671791E+018", ele nao tem mais essa prática,
743,"1,17624350696223E+018", toda vez que houver um debate sobre a segurança pública do rio eu vou postar esse vídeo de um minuto do canal traficando…,
744,"7,98229373308412E+017", pessoas mudam elas crescem — prety litle liars,
745,"1,18317782766076E+018", mas numa boa até o burro véi aqui previa que uns cabôco com pinta de mendigo igual esse terça livre e esse fernando se entregam por qualquer merreca  igual petranca nunca comeu mel quando come se lambuza,
746,"1,18314474885034E+018", 💰,
747,"9,87321267522032E+017",implantação do sistema iner de resíduos sólidos no estado dosão pauloregional presidente prudente,
748,"1,08671414453819E+018", minha ideia é colocar uma placa com “o lula está preso babaca” em cada entrada de cada repartição pública de cada ministério…,direita
749,"1,13392170458407E+018", não você está errada o último surto aconteceu no maranhão em 2012 os números deste ano não caracterizam su…,
750,"1,17733545625981E+018", não sei ao certo mas acho que 2h na sony,
751,"1,18234571407405E+018", também desejo e quero provar cada corpo porém nem sempre so correspondido,
752,"7,82549719000064E+016", e o estadio sai quando,
753,"7,88171065138831E+017",yup😄😐nathaliacavalcantenoencontro encontro,
754,"1,18320272347233E+018", loja ¿crearán que pueden reprimir a todo un pueblomuertecruzadaya yotambiensoyzangano ,
755,"1,18001668525371E+018", que calor out now featuring j balvin amp el alfa,
756,"1,18707172417047E+018",boa tarde ,
757,"1,18318529801826E+018", a ebc censurou uma imagem de mariele franco que apareceu por 5 segundos na tv brasil e como retaliação demitiu o dir…,esquerda
758,"1,18272487093907E+018", your voice has antidepressive efect interest,
759,"1,11312952690367E+018", o problema já sabemos qual é a solução só criticar é fácil,
760,"1,16252245902909E+018", 3 anos e todos sabem meu nome,
761,"1,17875071877111E+018", were not in hawkins anymore ,
762,"1,12802424326086E+018", 😂 ri com respeito padre,
763,"1,1826905261995E+018",essa imagem do estádio são januário feita para o game pes 2020 é simplesmente sensacional 👏 parece uma fotografia real do caldeirão viva a tecnologia 🎮 ,
764,"1,18703966442059E+018", parabéns à folha de são paulo  essa matéria não é fake news ,
765,"1,18234633565731E+018",absurdo para que o centros de educação infantil da prefeitura de curitiba continuem atendendo crianças entre 4 a 5 anos no pré i e pré i apoie assinando a petição destas famílias,
766,"1,18320350690938E+018", as vezes as empresas pensam tanto no lucro em querer entregar o melhor ao público mas não valorizam seus funcionários que por sinal são os mesmos que serão responsáveis por dar a experiência ao público,esquerda
767,"1,18313870799978E+018", quando a pessoa tem orgulho de ser imbecil,
768,"1,17376326132352E+018", tomara que metade pelo menos não se corrompa pelo sistema pois por várias vezes que fui abordado meu sentimento não foi de segurança e sim de indignação,
769,"1,1831820389601E+018", bolsonaro é o melhor presidente que já tivemos ese é simplesmente brasil,direita
770,"1,18254179900239E+018", é tipo ver o demônio do chapolin governando o país ,esquerda
771,"1,1759654385109E+018", o estado é assassino e cruelvocê morador de favela tem que ter a atenção do brada goverdador assassino,esquerda
772,"1,18139439815792E+018", vamos subir pessoal pacote anti crime já,direita
773,"1,12706082817859E+018", and yet nobody talks about him geting injured in game 3 of last years wcf the only reason that series went to 7 games was because of his absence,
774,"1,17829906658698E+018",babaca ,
775,"1,11738838562104E+018", os mais unidos honrados fiéis e resilientes merecem o trono aqui é stark ❄️,
776,"1,18318984669473E+018",o bilao é bonito,
777,"1,18318493940106E+018", kk tu tá se achando o fodaum mito super argumentadorsou foda 😠😈 humilhei esses caras,
778,"1,14711779565999E+018", thiago torres relata o estranhamento com o novo ambiente  e o das pessoas com o visual dele g1,
779,"1,18192112791813E+018", silêncio na lacrosfera depois de descobrirem que óleo nas praias do nordeste vem da venezuela não dá pra culpar o governo,direita
780,"1,18285537195586E+018", às vezes uma foto consegue captar o sentimento do momento bernardo mora em grajaú interior do ma e é indígena.,
781,"1,18245890266908E+018", perfeito,
782,"1,18301472574091E+018",acredito na evolução com mais participação dos nossos jovens  mudar é preciso  pela vontade e projetos da população  o trabalhador não suporta mais carregar malas sem rodas  ,
783,"1,18275559275624E+018", brasil está diante de um desastre ambiental de grandes proporções e o governo precisa fazer mais do que tem feito.,esquerda
784,"1,16344367786123E+018", cocaína,
785,"1,18222946875417E+018",eu desconfio de todo idealista que lucra com o seu idealmilôr fernandes,
786,"1,18259413184929E+018",carai to na terceira temporada de breakingbad e ja tem filme mds sou lerda,
787,"1,1759185284798E+018",acabou de publicar uma foto em janga pernambuco brazil ,
788,"1,10951307347855E+018", eu não torço contra o brasil eu torço contra fábrica de fake news milícia desvio de dinheiro com funcionários laranjas.,esquerda
789,"1,18678443192899E+018", assista ao não vai ter golpe nas plataformas digitais gogle play youtube vivo play net now itunes e loke …,
790,"1,16399285341407E+018",você se lembra quando começou a fazer parte do twiter eu me lembro meuaniversáriodotwiter ,
791,"1,18267504432294E+018",dória engolindo sapo e o mito mitando k😂 ,direita
792,"1,14003697805603E+018", correto,
793,"1,17774199595719E+018", prévestibular comunitário em laje na maré aprova todos os estudantes em universidades públicas do rio …,
794,"1,17429305468726E+018",ver a vida as pessoas as formas é um detalhe mas viver de bem com a vida amando as pessoas de todas as formas é um detalhe que faz toda diferençabomdia,
795,"1,18194388744475E+018", concordo totalmente com pr pacoteanticrime ,direita
796,"1,18314517977725E+018",emocionante círio de nazaré ❤️🙏 ,
797,"1,18239771000929E+018",é evidente que os vereadores também querem condições melhores para automóveis particulares mas esta alteração é só mais uma empreitada eleitoreira da gestão bruno covas,
798,"7,99791025913037E+017", tremenda palhaçada essa lula muito cínico agora rouba milhões e se acha injustiçado,direita
799,"1,18737325069693E+018",estive com o ministro para reafirmar meu apoio ao pacote anticrime bem como para tratar de assuntos importantes relativos a segurança públicacom a gente não tem mimimi e nem conversinha com bandido ,direita
800,"1,15879638045187E+018", pensem num sujeito folgado ,
801,"1,18679535934496E+018",a piauí falou sobre o pl da traição de bolsonaro e o nosso trabalho em defesa dos praças das forças armadas sei que a maioria deles não votou em mim mas isso não importa sigo minhas convicções e luto pelo que é justo quero reduzir desigualdades dentro e fora dos quartéis ,direita
802,"1,18316733086136E+018",as definições de pessoa entediada sempre são atualizadas quando venho pra miguel pereira,
803,"1,1483079696895E+018", not bad at al considering we werent on the lotery on neither of those drafts,
804,"1,18274939998378E+018", olá pessoal temos um grupo no whats sobre política e atualidades venham participar ,
805,"1,18260785596011E+018",a cota permitida para compras no paraguai também vai mudar o governo vai ampliar de us 30 para us 50 o valor máximo por pessoa que cruza a fronteira ,
806,"1,17846714486406E+018",raoninobel elenão ,
807,"1,18318918491325E+018",seja uma pessoa boa mas não perca seu tempo provando isso,
808,"1,18275575010134E+018", só queria ir pra praia com uns amigos o dia tava perfeito pra isso,
809,"1,18738077731251E+018",  também está no top 2 mais econômicos da câmara de sp e tem apenas 7 funcionários todos também abriram mão d…,
810,"1,17934544148335E+018", conservatives wil lok at an acident caused by working conditions created in a capitalist system and go “that’s what soci…,
811,"1,17947707762977E+018",esse é o momento que eu simplesmente não consigo aceitar desencadear uma crise de alergia simplesmente por respirar e fico brigando com minha imunidade enquanto meu pulmão sofre,
812,"1,1832009956036E+018", ele tem que ir tati 😂 festaafazenda ,
813,"1,18241647475503E+018",clima bom para uma foda,
814,"1,15557678773008E+018",falta de respeito com os clientes o desativar o museu histórico nacional e nem alterar o site,
815,"1,18224594244938E+018", sanatóriogeral amante e montanha garantem que lula e dilma mantiveram no brasil o que lhes coube do produto do roubo ht…,
816,"1,18235629838764E+018", cuba excelente intervención del presidente a los diputados y todo el pueblo esclarecedora orientadora y o…,
817,"1,18300366300823E+018", vai da certo pra quem só se for pra família bolsonaro junto com o queiroz k,esquerda
