,tags,text
617,0,os estudantes do colegio pedro i do rio de janeiro dando o recado para os deputados do psl que quebraram a placa da mariele e tentarem intimidar os estudantes e direcao hoje em uma vistoria sem sentido sem autorizacao e sem explicacao 
618,0,excelente bate papo na sede do grupo dignidade em curitiba com a giana de marco e o toni reis apresentei o relatorio final da comissao que presidi sobre violencia contra lgbts o avanco desta luta e fundamental para enfrentar o preconceito bolsonarista resistimos 
619,0,absurdo a atriz jane fonda foi presa ao protestar contra a politica ambiental do governo trump aos 81 anos foi algemada e levada pela policia um ataque inaceitavel contra a liberdade de expressao 
620,1,o projeto o afeto e a rua e um documentario que busca retratar a relacao das pessoas em situacao de rua com seus cachorros vamos apoiar o financiamento coletivo para que este projeto vire realidade tirando da invisibilidade esta populacao 
621,1,o pl 212019 de autoria da deputada luciana genro psol vai diminuir os transtornos das pessoas portadoras de autismo das criancas dos idosos e dos animais que sofrem com o barulho dos fogos de artificio a votacao sera na terca a partir das 14h 
622,1,a greve dos servidores do judiciario esta forte e o dialogo com o parlamento gaucho esta avancando fui a unica parlamentar a nao dar acordo para a publicacao do pl 932017 que dispoe sobre a extincao dos cargos dos oficiais escreventes e dos tecnicos judiciarios 
623,1,aguardamos a mediacao do ministerio publico para mesa de negociacao entre os trabalhadores do imesf e a prefeitura de porto alegre reuniao nesta quinta tratou do tema com o subprocurador geral do ministerio publico para assuntos institucionais marcelo lemos 
624,1,as nove deputadas estaduais da assembleia legislativa apresentaram nove emendas a loa de 2020 para destinar recursos a implementacao de politicas para mulheres o movimento foi articulado pela deputada luciana genro psol 
625,1,a emenda ao projeto significa uma vitoria dos que realmente lutam por uma educacao publica de qualidade e por verdadeiras garantias para o funcionamento da rede estadual de ensino no rs precarizada abandonada e neglicenciada pelo governo do estado
626,1,o projeto teve alteracoes sugeridas a partir de uma emenda da comissao de educacao da assembleia legislativa da qual sou uma das deputadas titulares e dos trabalhadores da area
627,1,nao costumo frequentar palacios mas nesta manha estive na assinatura do projeto de lei 39219 que garante a contracao de trabalhadores em educacao e concurso publico a partir de 2021 
628,1,no dia 1510 vai ser votado o meu projeto que proibe fogos de artificio com ruido no rs o barulho desses artefatos faz muito mal a portadores de autismo criancas idosos e aos animaizinhos aprovacao ja do pl 212019 
629,1, ministro sales e presenteado com o premio de exterminador do futuro na audiencia da comissao do meio ambiente um mini
630,2,ao vivo deputada luciana genro psol fala sobre o pacote do governador eduardo leite de ataque aos servidores publicos do rio grande do sul 
631,0,o governo leite quer promover um massacre nos contracheques de professores e policiais as medidas impactam todo o funcionalismo e partem da velha ideia de culpar os trabalhadores pela crise contem com meu mandato na luta em defesa do servico publico 
632,1,no dia das criancas trago pra voces a versao itimalia do randolfe me digam ai qual o grau de fofurice dessa foto diadascriancas felizdiadascriancas 
633,0,no dia nacional de luta contra a violencia a mulher bolsonaro veta a obrigacao d hospitais d notificar suspeitas d violencia contra a mulher o brasil esta entre os primeiros lugares no ranking desse tipo d violencia o q faz da medida ainda mais absurda
634,1,mais que migos friends soquenao soquenever  
635,1,nos queremos um hospital inteiro e n pela metade nos nao precisamos de uma ubs isso nos ja temos no amapa qualquer um q precise de atendimento cardiologico e n tem bom plano de saude ou n tem dinheiro p pagar simplesmente morre n vamos admitir isso
636,0,no mesmo dia que sales recebe premio de exterminador do futuro foi solicitada quebra de sigilo bancario e fiscal dele em apuracao de suposto enriquecimento ilicito isso e que e fazer jus a um premio esse bolsonaro assina 
637,1, deve ser o maior premio que chico buarque ja nao recebeu 
638,2,a rede sustentabilidade se opoe ao pln 18 pq o projeto retira 1 bi da educacao e e utilizado p liberar emendas parlamentares c o objetivo de pagar a conta da reforma da previdencia pagar os direitos que foram retirados dos trabalhadores brasileiros continuaremos na obstrucao 
639,1,recebemos oficio da ebserh comunicando que foram retiradas do hospital universitario da unifap varias especialidades como a de cardiologia cirurgica e intervencionista e a obstetricia e cuidados neonatais e um absurdo tomaremos as mediadas necessarias para reverter o ato 
640,0,o whatsap admitiu q a eleicao brasileira d 2018 teve uso d envios macicos de msgs c sistemas automatizados contratados d empresas a pratica e considerada ilegal pelo tse ja existem denuncias q ligam bolsonaro a pratica o q falta p q seja investigado
641,0,bolsonaro quer se desvencilhar do psl por qual motivo ninguem ira esquecer o laranjal do psl nem queiroz e nem o ministro indiciado pela pf convocamos e agora iremos aguardar o ministro alvaro antonio aqui no senado p prestar esclarecimentos sobre o psl de bolsonaro 
642,1,a comissao de fiscalizacao controle e defesa do consumidor ctfc acaba de aprovar meu requerimento de convocacao do min do turismo marcelo alvaro p prestar esclarecimentos no dia 210 sobre o uso de candidaturas laranjas do psl nas eleicoes de 2018
643,1,grandes manchas pretas estao chegando a todo momento no nordeste brasileiro os efeitos ja sao devastadores sao mais de 132 pontos com registros de oleo em 61 cidades de nove estados diferentes o governo precisa encontrar solucoes p isso urgente
644,1,atencao brasil conhecam a nossa menina sabado 12 tem amapa na bancada do jornal nacional a aline ferreira vai apresentar o jornal e bem representar o nosso estado quem ai esta na contagem regressiva a gente tambem se emociona aline alineferreiranojn amapajn50anos 
645,2,em uma democracia a liberdade de imprensa e fundamental em hipotese alguma o presidente pode tentar cercear esse direito bolsonaro precisa entender que no brasil nao ha lugar p seu autoritarismo o laranjal do psl deve ser passado a limpo 
646,1,vitoria do socialista antonio costa em portugal demonstra que um outro caminho e possivel sem se curvar ao ultraliberalismo reduziu o desemprego aumentou os salarios zerou o deficit e estabilizou a economia desejo sucesso no proximo mandato
647,0,e importante que a sociedade esteja alerta para mais esse crime contra a amazonia caso haja a abertura da renca nao nos calaremos a cpmi da renca pode voltar a pauta caso o governo insista em vender a amazonia leia meu artigo no 
648,0,n canso de concordar c o papa francisco ele disse hj que o fogo que devastou recentemente a amazonia foi ateado por interesses que destroem e verdade sao interesses criminosos contra os quais lutaremos sempre obrigado pela palavra 
649,1, makesirispeakportuguese please d
650,2, e vai ser braco duro assim la longe rsrsrsrs p
651,1, e de novo a gente aqui em casa fica sabendo em primeira mao pelo twiter huahuahuahuahuahua
652,1, e ai sua familia fica sabendo da ralada pelo twiter p huahuahuahuahua
653,1, ue pq so depois da copa o cerebro tem q pegar no tranco huahuahuahua
654,1, perdeu no cartola mais uma semana p quer um conselho capricha mais essa na proxima rodada rsrsrsrsr
655,1, rsrsrsrs ze mane p e ainda saiu perdendo no cartola
656,1, rsrsrsrs ze mane
657,1,sabadou gurizes 
658,1, e eu querendo levantar da minha pra fazer algo e nao acho
659,1, sim 
660,1, so falta bota o role
661,1,e que esse seu lomotif me fode sabe
662,1,q soninho gostoso que tirei aqui no marcelo casa de amigo e pra isso
663,1, amem
664,1, mas e o dinheiro cupincha ta caro k
665,1,so queria que alguem brotasse pra falar qual vai ser a de hoje ideiass
666,1, chama b
667,1, so me diz o lugar flor
668,1, me leva que te levo
669,1,acho que se perdimo aqui 
670,1, como poder existir pessoas que nao gostam de ceva 
671,1, marcaremos
672,1, cheguei a pouco vem ai tomar umas
673,1,n fiz questao de cobrar ninguem me afastei de mts pessoas e comecei a reparar quem realmente qria meu bem e estava do meu lado sem ta agindo de ma fe n to obrigando ninguem a ir e muito menos a ficarquanto menos peso estiver nas minhas costas menos dor de cabeca eu vou ter
674,1,nao e pq nao ta do jeito q vc faria q ta errado fica na tua nem toda verdade precisa ser dita gente ninguem e bobo e cada um sabe oq faz foca noq e melhor pra vc e oq vai afetar os outros deixa a criterio dos outros ok 
675,1, hoy se cumple una decada del gol mas oportunista del oportunista del gol asi se vivio en la cancha el grito sagrado de
676,1, la decision de de prohibir dar notas es para aplaudir boca no tiene que prestarse al circo mediatico y a
677,1, te parece merecido el premio the best para leo messi este ano si nofifafotbalawards 
678,1, resalto el repudio de los propios companeros a los reclamos patoteros y violentos de upcn en el garraham ninguna manif
679,1, este hilo bien basico se lo voy a dedicar a a ver si lo puede entender yo tengo 10 pesos gasto 90 y ahorro 10
680,1, que me van a hablar de amor 
681,1, en que estara pensando las camaras de un canal deportivo polaco captaron esta escena en un estadio lo que dio lugar
682,1, aplausos para tony 
683,1, como hacer feliz a un hombre1 dale de comer2 cogetelo 3 dale sexo oral4 dejalo salir con sus amigos 5 no toqu
684,1, juanfer realiza una dieta vegana nadie sale a criticarloponzio en un juicio por sobornos se declara culpable nad
685,1, algunas estadisticas poco importantes que quedaron afuera river tiene 3 partidos ganados flamengo 5 gremio y boca 6
686,1, el armo la jugada de lujo y la termino en la red revive el gol de dario que significo la victoria o
687,1, milei es impresentable insulta grita y nanana pelotudos no te merecemos pero te necesitamos 
688,1, que gusto da lerte clarito siempre
689,1, mili deja de lorar que antes de los apuntes existen las bibliotecas y sino pedi que te los presten y copialos en tu casa a
690,1, cuidar a los argentinosvamos a eliminar el iva del pan la leche y mas alimentos 
691,1, sera posible tatuarse este gif 
692,1, convierte y tambien mete la primera amarila de daniele de rossi en el futbol argentino copargentinaentycsports htps
693,1, o mundo nao e dos espertos e das pessoas honestas e verdadeiras a esperteza um dia e descoberta e vira vergonha a hon
694,1,isa rainha do peladao 2019 simerecido tinha que ser elapeladaoabordo
695,1,valeu galera raissa ta de voltapeladaoabordo
696,1, e isso ai 
697,1,a larra nao e umilde nem pra respeitar a vontade do publico peladaoabordo
698,1,bia decepcao forapeladaoabordo
699,1,agora a bia deu tiro no pe foi mexer com a brendapeladaoabordo
700,1, 
701,1, te amo demais 
702,1, rodilindo eu te amo 
